Sample,X,Y,Z
791,-0.2964,-0.0901,1.3001
792,-0.0564,-0.0627,1.3156
793,0.0627,0.2004,0.7354
794,-0.1111,0.1123,0.6703
795,-0.2999,-0.0942,1.1745
796,-0.1074,-0.2174,1.5678
797,0.0102,0.0468,1.0386
798,-0.2310,0.3109,0.4182
799,-0.5122,0.0945,0.7982
800,-0.3911,-0.2192,1.5731
801,0.1694,-0.1999,1.4233
802,0.5603,0.1092,0.6833
803,-0.0437,0.2166,0.5419
804,-0.6492,-0.1127,1.3654
805,-0.5374,-0.2063,1.6833
806,0.1931,0.1261,0.8420
807,0.8546,0.3399,0.1371
808,0.2294,0.1164,0.7254
809,-0.6820,-0.4979,1.8734
810,-0.9084,-0.2858,1.7919
811,-0.2547,0.3055,0.6622
812,0.5356,0.5172,-0.0940
813,0.2667,0.0177,0.7170
814,-0.4796,-0.4029,1.8424
815,-0.6998,-0.2139,1.7294
816,-0.2369,0.2775,0.7884
817,0.2729,0.3833,0.2761
818,0.0057,-0.0916,0.7855
819,-0.3284,-0.2899,1.5330
820,-0.3704,-0.1246,1.4218
821,0.0789,0.1321,0.8786
822,0.4941,0.1191,0.7485
823,-0.0725,-0.0247,0.9278
824,-0.4256,-0.0436,1.2230
825,-0.3258,0.1035,1.1118
826,-0.1038,0.0605,0.9094
827,0.1792,-0.0413,0.9039
828,-0.1656,-0.0500,0.9919
829,-0.5005,-0.0290,1.2784
830,-0.3207,0.0588,1.2639
831,0.0961,0.0366,0.9296
832,0.2877,0.1404,0.6758
833,0.0444,-0.0131,0.9485
834,-0.2136,-0.0959,1.3457
835,-0.2197,-0.0426,1.2899
836,-0.0510,0.0533,0.8437
837,0.0421,0.1713,0.6345
838,-0.1015,-0.0400,1.0320
839,-0.2880,-0.2064,1.4346
840,-0.2971,-0.0851,1.2944
841,-0.1613,0.1782,0.8085
842,-0.0441,0.2936,0.5887
843,-0.2176,0.0003,1.0467
844,-0.2552,-0.1982,1.3815
845,-0.2004,-0.1462,1.3002
846,-0.1010,0.0899,0.8690
847,-0.0137,0.1352,0.7461
848,-0.1877,-0.0096,1.0561
849,-0.2925,-0.0515,1.2017
850,-0.1074,0.0217,1.0141
851,0.0905,0.0878,0.8586
852,0.2241,-0.0320,1.0121
853,0.2295,-0.0490,1.1791
854,0.1075,0.0260,1.1184
855,0.0471,0.0807,0.9692
856,0.1168,0.0236,0.9804
857,0.0720,-0.0504,1.0816
858,-0.0369,0.0169,1.0776
859,-0.1019,0.0641,0.9891
860,-0.1732,0.0274,0.9805
861,-0.1658,-0.0547,1.0922
862,-0.1152,-0.0100,1.0659
863,-0.1342,0.0781,0.9867
864,-0.1204,0.0482,0.9895
865,-0.0471,-0.0424,1.0718
866,-0.0349,-0.0518,1.0729
867,0.0485,0.0500,0.9557
868,0.0482,0.0896,0.9167
869,0.0206,-0.0067,1.0429
870,0.0224,-0.1106,1.1636
871,0.0271,-0.0738,1.1256
872,0.0458,0.0750,0.9460
873,0.0423,0.1313,0.9211
874,0.0221,0.0846,1.0289
875,0.0471,-0.0022,1.1191
876,0.0576,-0.0151,1.1049
877,0.0167,-0.0137,1.0451
878,-0.0129,0.0001,1.0195
879,-0.0446,0.0063,0.9915
880,-0.1301,0.0056,0.9835
881,-0.1462,-0.0165,1.0261
882,-0.1125,-0.0389,1.0778
883,-0.1092,-0.0022,1.0669
884,-0.0558,0.0591,0.9868
885,-0.0175,0.0703,0.9592
886,-0.0242,0.0180,1.0345
887,0.0096,-0.0350,1.1038
888,0.0580,0.0030,1.0699
889,0.0769,0.0423,1.0145
890,0.1050,0.0256,1.0118
891,0.0974,-0.0201,1.0519
892,0.0448,-0.0045,1.0275
893,-0.0091,0.0200,0.9944
894,-0.0545,0.0187,1.0090
895,-0.0471,-0.0011,1.0761
896,-0.0677,0.0043,1.0873
897,-0.0749,0.0365,1.0176
898,-0.0662,0.0499,0.9837
899,-0.0644,0.0209,1.0186
900,-0.0676,-0.0100,1.0695
901,-0.0342,-0.0176,1.0637
902,-0.0027,-0.0121,1.0281
903,0.0114,-0.0095,1.0005
904,0.0309,-0.0095,1.0198
905,0.0178,0.0107,1.0340
906,0.0187,0.0378,1.0261
