Sample,X,Y,Z
747,-0.0354,-0.0214,1.1214
748,-0.1373,-0.0491,1.0189
749,-0.0942,-0.1506,0.9300
750,0.0006,-0.2399,0.8051
751,0.0312,-0.2372,0.7884
752,0.0031,-0.1670,0.9622
753,-0.0302,-0.0767,1.1467
754,0.0101,0.0004,1.2214
755,0.0278,0.0552,1.1634
756,-0.0111,0.0605,1.1298
757,-0.0067,-0.0102,1.0381
758,-0.0524,-0.1487,0.9529
759,-0.0726,-0.2178,0.9270
760,-0.0359,-0.1799,0.9412
761,-0.0305,-0.0795,0.9629
762,0.0302,-0.0160,0.9802
763,0.0760,-0.0391,1.0510
764,0.0177,-0.0497,1.1126
765,-0.0503,-0.0084,1.1736
766,-0.0350,0.0522,1.1609
767,-0.0323,0.0212,1.0886
768,0.0015,-0.0233,0.9422
769,0.0157,-0.1026,0.8745
770,-0.0298,-0.1448,0.9160
771,-0.0433,-0.0864,1.0246
772,-0.0179,0.0491,1.0969
773,0.0313,0.1498,1.0367
774,0.1058,0.0841,0.9810
775,0.0590,-0.0536,0.9521
