Sample,X,Y,Z
572,-0.0098,-0.2081,1.0398
573,0.0177,-0.0578,0.9216
574,0.0777,-0.0883,1.0229
575,0.1069,-0.1395,1.0132
576,0.0287,-0.1478,1.1254
577,0.0551,-0.0734,1.0031
578,-0.0329,-0.2211,1.0762
579,-0.0089,-0.3252,1.1122
580,-0.0819,-0.2742,1.0072
581,0.0057,-0.2793,1.0115
582,-0.1439,-0.2519,1.1590
583,-0.1710,-0.1757,1.0540
584,-0.1437,-0.0980,1.1180
585,-0.0314,-0.0137,1.1301
586,-0.1367,0.0585,1.0565
587,-0.0100,-0.0134,0.9156
588,0.0239,-0.0444,0.9369
589,-0.0144,-0.1061,0.9317
590,0.0517,-0.0900,0.9407
591,0.0957,-0.0608,0.8845
592,0.0192,-0.1073,1.0380
593,0.1062,-0.0903,1.0441
594,0.1253,-0.0491,1.1542
595,-0.0256,0.0121,1.0895
596,0.0163,-0.0710,1.1130
597,-0.0012,-0.0902,1.0467
598,-0.0405,-0.1705,1.0380
599,0.0044,-0.1751,1.0139
600,-0.0415,-0.1888,0.9518
601,-0.0852,-0.2021,0.9963
602,-0.0415,-0.1538,1.0045
603,-0.0530,-0.0276,1.0595
604,-0.0726,-0.0364,1.1064
605,0.0157,-0.0590,0.9932
606,0.0456,-0.1105,1.0607
607,-0.0550,-0.1778,0.9437
608,-0.0898,-0.2336,0.9659
609,0.0044,-0.2334,1.0810
610,0.0671,-0.1733,0.9928
611,0.0556,-0.1433,1.0895
612,0.1099,-0.0775,1.1040
613,0.0631,-0.0847,1.1115
614,0.0000,-0.0930,1.1069
615,-0.0222,-0.0790,1.0948
616,-0.0026,-0.1696,0.9881
617,0.0190,-0.2148,0.9547
618,-0.0840,-0.2229,0.9395
619,-0.0669,-0.1907,0.9675
620,-0.0935,-0.1443,1.0517
621,-0.0900,-0.1071,1.0232
622,-0.0104,-0.1726,1.0339
623,-0.0642,-0.1435,1.0447
624,-0.0898,-0.1161,1.1656
625,-0.0157,-0.1237,0.9706
626,0.0283,-0.1643,1.0184
627,0.0321,-0.2011,1.0121
628,-0.0703,-0.1348,0.9824
629,0.0532,-0.1035,1.0706
630,0.0592,-0.0339,1.1096
631,0.0519,0.0362,1.0858
632,0.1237,0.0241,1.0087
633,0.0118,-0.1019,1.0052
634,0.0504,-0.1113,0.9754
635,0.0511,-0.1503,0.9366
636,0.0362,-0.1353,0.9752
637,0.0791,-0.0876,1.0598
638,-0.0280,-0.0866,1.0757
