Sample,X,Y,Z
460,0.1650,0.1332,1.2067
461,0.0635,0.2430,1.1206
462,0.2019,0.1794,0.8926
463,0.1725,0.1233,0.9368
464,0.3094,-0.0233,1.1651
465,-0.1181,-0.0521,1.0720
466,0.0085,0.0834,0.9764
467,0.3551,-0.0511,1.0544
468,0.0586,0.1769,1.0580
469,-0.1458,0.2883,1.1606
470,0.2859,0.2850,0.8618
471,-0.0043,0.0934,1.1387
472,0.0490,-0.0680,1.1451
473,0.0478,0.0691,0.9283
474,0.0828,0.1599,0.7806
475,0.1835,-0.0932,1.1177
476,0.0615,-0.0003,1.1032
477,0.0413,0.0268,1.2266
478,0.0407,0.1967,1.0875
479,0.2399,0.3837,0.7767
480,0.2048,0.2412,0.9495
481,-0.3268,0.2226,0.9051
482,-0.0424,-0.0214,1.1262
483,0.0941,0.1044,1.1610
484,-0.1973,0.1827,1.0466
485,-0.2615,0.2085,1.0874
486,0.1650,0.0604,1.0078
487,-0.1588,-0.0294,0.8935
488,-0.3043,-0.2469,1.0530
489,-0.1699,-0.2610,1.0214
490,-0.4805,-0.2818,1.0549
491,-0.0650,-0.2327,1.0673
492,-0.1740,-0.1072,1.1125
493,-0.1816,-0.0852,0.9024
494,-0.1786,-0.0765,1.0875
495,-0.2458,-0.2466,1.0841
496,-0.1614,-0.3163,1.1086
497,-0.0381,-0.2966,1.1429
498,-0.2097,0.0253,0.8756
499,-0.2060,-0.1400,0.8858
500,0.2686,-0.1390,1.1267
501,0.0636,-0.1442,1.2110
502,0.0361,-0.0884,1.0876
503,-0.0001,0.1068,0.9160
504,0.0219,-0.0782,0.8904
505,-0.0359,-0.3297,1.1708
506,0.0739,-0.3132,1.0701
507,-0.3127,-0.0703,0.7092
508,-0.3292,-0.1992,1.0500
509,-0.2424,-0.3099,1.3511
510,-0.4570,-0.2252,1.3351
511,-0.0863,0.0869,1.1095
512,-0.0893,0.3630,0.7060
513,-0.4677,0.0986,1.0941
514,-0.1071,-0.1246,1.3309
515,-0.3391,0.0681,1.1624
516,0.0130,0.2916,0.6859
517,0.0322,0.2488,0.6331
518,-0.0583,-0.0483,1.1095
519,-0.2109,-0.0972,1.2505
520,0.0699,0.0455,1.1609
521,0.4006,0.1354,0.8022
522,0.1437,0.1119,0.7739
523,-0.0447,-0.1331,1.0980
524,-0.1537,-0.2009,1.1287
525,-0.0393,-0.1936,1.1484
526,0.0987,-0.1687,0.8103
527,-0.2824,-0.2090,1.1129
528,-0.4084,-0.1495,1.1443
529,-0.0359,-0.0272,1.1119
530,-0.3587,-0.0618,1.2039
531,-0.4231,0.1439,1.0038
532,-0.2894,0.0930,0.9419
533,-0.2417,-0.0093,1.0352
534,-0.1943,-0.0952,1.0380
535,-0.2025,-0.2007,0.9464
536,-0.0743,-0.3036,0.9108
537,0.1088,-0.3928,1.1456
538,0.0551,-0.3060,1.1187
539,-0.1036,-0.1055,0.9959
540,0.0956,-0.0419,0.9506
541,0.2112,-0.0909,0.9274
542,-0.0967,-0.2425,0.9858
543,0.0495,-0.2650,1.0436
544,-0.3831,-0.4080,1.1551
545,-0.1138,-0.3635,1.1948
546,-0.0715,-0.1412,1.1295
547,-0.3138,0.0950,1.0042
548,-0.4286,0.0362,1.1220
549,-0.0908,-0.0314,1.3855
550,-0.1965,0.1360,1.1446
551,-0.3689,0.2249,0.8010
552,-0.1175,0.2578,0.6317
553,-0.2354,-0.0430,0.8154
554,0.0705,-0.1585,1.0049
555,-0.0605,-0.1684,1.0898
556,-0.2154,-0.1482,1.2335
557,-0.0215,0.0436,1.0004
558,0.1868,0.1789,0.8875
559,-0.0137,0.0736,0.9937
560,0.1673,-0.0668,1.2100
561,-0.0035,-0.0160,1.0134
562,-0.1530,-0.1620,1.2272
563,-0.0471,-0.0485,1.0016
564,-0.1014,0.0128,1.0001
565,-0.2472,0.0529,0.8804
566,-0.2227,-0.0506,0.9895
567,-0.1726,-0.2073,1.2822
568,-0.4280,-0.0121,1.0236
569,0.0425,-0.0345,0.7243
570,-0.2532,-0.0925,0.8214
571,-0.1068,-0.3366,1.1138
572,-0.4985,-0.3122,1.2975
