Sample,X,Y,Z
663,-0.1091,-0.1165,1.2893
664,-0.0822,0.2153,0.6468
665,-0.3538,0.3293,1.3495
666,0.2145,0.0157,0.9952
667,0.0920,0.2570,1.4295
668,0.3784,0.0148,0.6700
669,0.5333,0.0160,1.1589
670,0.0009,0.0993,0.7800
671,-0.1270,0.0060,1.3102
672,0.0582,0.2124,0.6580
673,0.1464,0.1072,1.3307
674,0.3016,0.3730,0.8734
675,0.2214,0.3953,1.0828
676,0.5190,0.0712,0.8921
677,-0.0206,-0.2004,1.2763
678,-0.1447,0.0432,1.0836
679,-0.3916,0.1020,0.7487
680,-0.1103,0.1572,1.1985
681,0.5976,0.1932,0.9946
682,0.2068,0.2123,0.7627
683,-0.2303,0.1211,1.0984
684,-0.0520,0.1385,1.1295
685,0.2852,0.0143,1.1179
686,0.2123,0.2823,1.0787
687,0.6268,-0.1394,1.1550
688,0.0078,0.1601,0.8571
689,-0.2352,0.1328,1.0405
690,-0.0659,0.0408,1.0337
691,0.2686,0.3032,1.1140
692,0.2353,0.1579,0.8331
693,-0.0117,0.1909,0.9910
694,0.1652,0.1201,1.0703
695,0.2791,0.3442,0.7831
696,-0.1760,0.0199,1.0131
697,0.2341,-0.2549,1.3879
698,0.0737,0.0795,0.7978
699,-0.1910,0.0050,1.2057
700,-0.3436,-0.1098,1.1064
701,0.0666,0.2501,1.2178
702,0.2916,0.3270,0.7977
703,-0.1271,0.0446,1.1313
704,0.2902,0.0876,1.2491
705,0.0737,0.3173,0.5993
706,0.0292,0.1475,0.9103
707,0.3601,-0.0782,1.2202
708,0.0323,-0.0752,0.8215
709,-0.5800,0.1406,0.9330
710,0.5063,0.2507,1.0191
711,0.4671,-0.0235,1.3311
712,0.1098,0.2881,1.1068
713,0.3127,0.1631,1.1853
714,0.4236,0.1472,1.1309
715,0.1412,0.0446,1.0158
716,0.3083,-0.0497,0.9489
717,-0.4082,-0.0527,0.6749
718,0.3210,0.0349,1.0307
719,0.1310,0.2881,0.9291
720,-0.3799,0.1906,1.1251
721,0.2227,0.4130,1.1299
722,0.1703,0.2077,0.9567
723,0.3869,0.0878,1.1135
724,-0.0934,0.1124,1.0029
725,-0.3003,-0.1999,1.1154
726,0.2881,0.0044,0.8183
727,0.0048,0.1403,0.8856
728,0.0364,0.0068,1.1651
729,-0.1573,0.2931,1.0974
730,-0.0977,0.2510,1.1443
731,0.0346,0.3308,1.2257
732,0.3294,0.4487,1.0009
733,0.2942,0.0403,0.8391
734,0.0463,-0.0872,1.0568
735,0.4013,-0.0396,0.5455
736,-0.2715,-0.0671,0.9169
737,0.4286,-0.2259,1.0867
738,0.2571,0.2322,1.1165
739,0.0187,0.1101,1.3787
740,-0.0671,0.3619,1.1155
741,0.3376,0.3331,1.6376
742,-0.0070,0.2644,0.6979
743,-0.0164,-0.1301,1.0109
744,0.3788,-0.0403,0.6350
745,-0.4835,-0.1257,0.9075
746,0.4457,0.0026,0.4969
747,-0.4111,0.1117,1.0334
748,0.1228,0.2780,1.4181
749,0.3901,0.5678,1.1747
750,-0.1400,0.1813,1.6818
751,0.0139,0.0365,1.3865
752,0.2823,0.1499,0.7236
753,0.0776,-0.0012,0.7289
754,0.2440,0.1066,0.5599
755,0.0180,-0.0328,0.9086
756,0.1533,0.1167,0.6061
757,0.3781,0.2001,1.2175
758,0.1726,0.3684,1.1451
759,0.1046,0.1862,1.5623
760,0.2224,0.2453,1.0552
761,0.1021,0.0131,1.2206
762,0.0793,-0.3010,1.3195
763,-0.0971,-0.0140,0.5678
764,0.5944,-0.1737,0.8796
765,0.0767,-0.1199,0.7829
766,-0.5098,0.1247,1.2321
767,-0.3961,0.3403,0.9329
768,0.1041,0.1884,1.2887
769,0.1696,0.3242,1.0998
770,0.0865,0.1992,1.0087
771,0.3435,0.1619,0.7432
772,-0.3765,-0.0505,1.0918
773,-0.0554,0.0532,0.9351
774,0.3220,0.2402,0.9924
775,0.7009,0.0764,0.7886
776,0.1704,-0.1044,1.5154
777,0.5101,0.4387,1.0562
778,0.0511,0.2690,1.0629
779,0.1523,0.2746,1.1343
780,0.1273,0.0046,0.9592
781,-0.3411,0.1080,0.5991
782,-0.1537,-0.3467,0.9214
783,0.4581,-0.2174,1.1387
784,-0.3552,0.0253,1.1127
785,-0.6003,-0.1656,1.2318
786,-0.5239,-0.0107,1.2205
787,-0.4371,0.1870,1.3887
788,-0.4394,0.0189,0.9280
789,-0.0026,-0.0364,1.1108
790,0.1246,0.0883,0.6791
791,0.0950,0.0576,0.8408
792,-0.2510,-0.2004,1.0955
793,0.3061,-0.0293,0.9598
