Sample,X,Y,Z
656,0.2590,-0.0520,1.0323
657,0.0609,0.0238,0.9536
658,-0.1166,0.0814,0.9939
659,-0.2256,0.0474,1.0840
660,-0.0583,-0.1025,1.1426
661,0.0918,-0.0803,1.0038
662,-0.0756,0.0157,1.0023
663,-0.2034,0.0231,1.0051
664,-0.2484,0.0167,1.0510
665,-0.2197,0.0080,1.0088
666,0.0288,-0.0557,1.1938
667,-0.0098,0.0153,0.8596
668,-0.2357,0.0660,1.0307
669,-0.2722,0.0925,0.9515
670,-0.1661,-0.0718,1.1348
671,-0.0349,0.0310,0.9526
672,0.0024,-0.0186,1.0873
673,-0.1556,-0.0002,0.8976
674,-0.2098,0.0436,1.0918
675,-0.0890,0.0701,0.9944
676,-0.0568,-0.0667,1.1661
677,0.0236,-0.0078,0.9783
678,-0.0303,-0.0151,1.0474
679,-0.1523,0.0509,0.9109
680,-0.2180,0.0035,1.1246
681,0.0085,-0.0009,0.9800
682,-0.0432,-0.0386,1.0714
683,-0.1830,-0.0165,1.0327
684,-0.2238,-0.0027,1.0522
685,-0.3107,0.0427,1.0530
686,-0.0628,-0.0212,1.0187
687,0.1264,0.0095,0.9762
688,-0.0037,0.0167,1.0690
689,-0.2056,0.0643,0.9641
690,-0.2156,0.0131,1.1020
691,0.0216,-0.0300,1.0319
692,-0.0257,0.0143,1.0168
693,-0.0257,0.0107,0.9962
694,-0.1598,0.0215,0.9617
695,-0.0305,-0.0207,1.1417
696,-0.0800,-0.0057,0.9559
697,-0.1600,-0.0192,1.1380
698,-0.0374,-0.0322,1.0111
699,-0.2181,0.0530,1.0070
700,-0.1689,0.0265,1.0471
701,-0.0464,0.0248,0.9653
702,-0.0401,0.0148,1.1179
703,-0.1165,0.0408,0.8939
704,-0.2149,0.0268,1.1354
705,-0.1165,0.0021,0.9474
706,-0.0942,0.0668,1.0391
707,-0.0408,-0.0485,0.9531
708,-0.0408,-0.0485,0.9531
709,-0.1269,-0.0242,1.0669
710,-0.0458,-0.0195,1.0559
711,-0.0880,0.0728,0.9850
712,-0.1725,-0.0271,1.1685
713,-0.1049,-0.0291,0.9882
714,0.0200,-0.0373,1.1215
715,-0.1015,0.0587,0.8455
716,-0.1387,-0.0818,1.2154
717,-0.1053,0.0306,0.8141
718,0.0740,-0.0455,1.1770
719,-0.2011,0.0958,0.8028
720,-0.2905,-0.1165,1.3055
721,-0.1376,0.1060,0.7523
722,0.0317,-0.0765,1.2314
723,-0.1619,0.1336,0.8166
724,-0.1755,-0.0928,1.2661
725,-0.1174,0.1550,0.7503
726,0.1412,-0.1179,1.3043
727,-0.0911,0.1302,0.8528
728,-0.2636,-0.0725,1.2042
729,-0.1592,0.0896,0.8252
730,0.0788,-0.1307,1.2437
731,0.0874,0.0704,0.8870
732,-0.3867,-0.0283,1.0578
733,-0.2449,0.0154,0.9274
734,-0.0317,-0.0136,1.1509
735,0.2493,-0.0461,1.0536
736,-0.1973,0.0265,1.0709
737,-0.3077,-0.1019,1.0049
738,-0.1827,0.0258,1.0488
739,0.0450,-0.0512,1.0315
740,0.0651,-0.0020,0.9959
741,-0.2808,0.0280,0.9177
742,-0.2264,-0.0078,0.9684
743,-0.0491,0.0398,1.0870
744,0.0959,0.0292,1.0847
745,0.0008,0.0478,1.0405
746,-0.3765,0.0756,0.9002
747,-0.1580,-0.0283,1.1310
748,-0.0515,0.0651,1.0569
749,0.1227,-0.0251,1.0905
750,-0.0627,-0.0332,0.9308
751,-0.4933,0.0219,0.9630
752,-0.2346,-0.0172,1.0788
753,-0.0144,-0.0229,1.1128
754,0.2282,-0.0942,1.0625
755,0.1017,-0.0623,0.9102
756,-0.5422,0.0504,0.9517
757,-0.3926,0.0443,1.1246
758,-0.0396,-0.0486,1.1790
759,0.2296,-0.0436,0.9758
760,0.1675,-0.0446,0.8737
761,-0.3884,0.0885,0.9517
762,-0.4677,0.1046,1.1116
763,-0.2520,-0.0354,1.2155
764,0.0945,-0.0700,0.9564
765,0.3835,-0.0111,0.9571
766,-0.1099,0.1373,0.8536
767,-0.4339,0.0587,1.1913
768,-0.1792,-0.0250,1.1696
769,0.1063,-0.1153,1.1573
770,0.1322,-0.0520,0.9041
771,-0.0879,-0.0292,0.9316
772,-0.5032,0.0510,0.9020
773,-0.2310,-0.0095,1.0900
774,0.1346,-0.0298,1.0302
775,0.1440,-0.0406,1.1105
